date,Thgt,Tper,Tdir
2014-02-01 15:00:00,3.33,14.218645,194.66666666666666
2014-02-01 18:00:00,3.28,13.954094333333332,195.0
2014-02-01 21:00:00,3.219999933333334,13.698629000000002,195.66666666666666
2014-02-02 00:00:00,3.136666566666667,13.513514,196.0
2014-02-02 03:00:00,3.026666666666667,13.453453666666666,196.0
2014-02-02 06:00:00,2.8999998999999996,13.333333000000001,196.0
2014-02-02 09:00:00,2.766666666666667,13.216373666666668,196.0
2014-02-02 12:00:00,2.6499999,12.988472999999999,195.66666666666666
2014-02-02 15:00:00,2.5466666666666664,12.712322333333333,196.0
2014-02-02 18:00:00,2.449999933333333,12.605484333333335,196.0
2014-02-02 21:00:00,2.383333266666667,12.499999,196.0
2014-02-03 00:00:00,2.386666566666667,12.397118999999998,196.0
2014-02-03 03:00:00,2.4533332666666667,12.295493333333333,195.66666666666666
2014-02-03 06:00:00,2.4566666666666666,11.952571333333333,195.0
2014-02-03 09:00:00,2.4299998666666665,11.764705999999999,195.33333333333334
2014-02-03 12:00:00,2.4633333333333334,11.719106333333334,196.0
2014-02-03 15:00:00,2.5433333333333334,11.627907,196.66666666666666
2014-02-03 18:00:00,2.6466665666666667,11.583355333333335,197.33333333333334
2014-02-03 21:00:00,2.6599998333333335,11.408152999999999,197.66666666666666
2014-02-04 00:00:00,2.546666666666667,11.111111,197.0
2014-02-04 03:00:00,2.3666666,10.98901,197.66666666666666
2014-02-04 06:00:00,2.1733332666666665,10.98901,198.0
2014-02-04 09:00:00,1.9866666666666666,10.98901,198.0
2014-02-04 12:00:00,1.8499999666666664,10.949194666666665,198.66666666666666
2014-02-04 15:00:00,1.7433333,11.750880666666667,202.0
2014-02-04 18:00:00,1.6533333333333333,12.396636333333333,209.0
2014-02-04 21:00:00,1.5933332666666666,12.552741666666668,214.0
2014-02-05 00:00:00,1.5466666666666669,12.345678999999999,210.66666666666666
2014-02-05 03:00:00,1.51,11.813601666666665,229.0
2014-02-05 06:00:00,1.4766666333333334,11.278514999999999,234.66666666666666
2014-02-05 09:00:00,1.4466665999999997,11.111111,236.66666666666666
2014-02-05 12:00:00,1.4033333333333333,11.070410666666666,237.0
2014-02-05 15:00:00,1.3533333,10.870420333333334,235.0
2014-02-05 18:00:00,1.2999999666666666,10.563642333333332,241.33333333333334
2014-02-05 21:00:00,1.2466666666666666,10.416667,242.66666666666666
2014-02-06 00:00:00,1.1899999333333333,10.345074666666667,243.0
2014-02-06 03:00:00,1.13,10.3092785,242.33333333333334
2014-02-06 06:00:00,1.0699999666666666,10.274213,240.66666666666666
2014-02-06 09:00:00,1.0266666666666666,10.000666333333333,244.0
2014-02-06 12:00:00,1.0033333333333332,9.836277333333335,247.0
2014-02-06 15:00:00,0.98999995,13.040166333333332,230.66666666666666
2014-02-06 18:00:00,0.9799999600000001,14.705881,221.33333333333334
2014-02-06 21:00:00,0.9799999600000001,14.634838,220.33333333333334
2014-02-07 00:00:00,0.9999999833333334,14.086369666666668,218.66666666666666
2014-02-07 03:00:00,1.0333333333333332,13.762048666666667,219.66666666666666
2014-02-07 06:00:00,1.0699999333333334,13.698629000000002,220.33333333333334
2014-02-07 09:00:00,1.096666666666667,13.698629000000002,221.0
2014-02-07 12:00:00,1.1133333333333335,10.169724333333333,201.33333333333334
2014-02-07 15:00:00,1.11,9.837552666666667,203.0
2014-02-07 18:00:00,1.11,9.554333999999999,200.0
2014-02-07 21:00:00,1.1033333333333333,12.820513,220.0
2014-02-08 00:00:00,1.1,9.523809,194.0
2014-02-08 03:00:00,1.11,9.523809,190.66666666666666
2014-02-08 06:00:00,1.1266666666666667,9.49386,187.0
2014-02-08 09:00:00,1.1466666666666667,9.404572666666667,183.0
2014-02-08 12:00:00,1.17,9.174826333333334,180.0
2014-02-08 15:00:00,1.1966665666666667,9.036308,178.33333333333334
2014-02-08 18:00:00,1.2099999,8.875895000000002,177.0
2014-02-08 21:00:00,1.2099999,8.69609,175.0
2014-02-09 00:00:00,1.2099999,8.571568666666668,173.33333333333334
2014-02-09 03:00:00,1.22,14.634838,216.0
2014-02-09 06:00:00,1.23,14.492752000000001,216.0
2014-02-09 09:00:00,1.2433333333333334,14.492752000000001,217.0
2014-02-09 12:00:00,1.2566666666666666,14.285714,218.0
2014-02-09 15:00:00,1.2733333333333334,13.954094333333332,216.0
2014-02-09 18:00:00,1.2866666666666668,13.698629000000002,216.33333333333334
2014-02-09 21:00:00,1.2933333333333332,13.575218999999999,217.33333333333334
2014-02-10 00:00:00,1.3066666666666669,13.513514,218.33333333333334
2014-02-10 03:00:00,1.3233332333333332,13.393393333333334,219.33333333333334
2014-02-10 06:00:00,1.3566666333333333,13.616928999999999,219.33333333333334
2014-02-10 09:00:00,1.41,14.705881,224.0
2014-02-10 12:00:00,1.4733332666666665,14.563794999999999,223.66666666666666
2014-02-10 15:00:00,1.5499999666666666,14.492752000000001,223.0
2014-02-10 18:00:00,1.6533333,14.354726666666666,222.66666666666666
2014-02-10 21:00:00,1.7566666333333334,14.086369666666668,222.0
2014-02-11 00:00:00,1.8599999666666667,13.698629000000002,222.0
2014-02-11 03:00:00,1.9566666,13.513514,222.0
2014-02-11 06:00:00,2.03,13.393393333333334,222.0
2014-02-11 09:00:00,2.08,13.333333000000001,222.0
2014-02-11 12:00:00,2.0933333333333333,13.157894,221.66666666666666
2014-02-11 15:00:00,2.1,13.949013,221.0
2014-02-11 18:00:00,2.1,15.707671,220.66666666666666
2014-02-11 21:00:00,2.0933333333333333,15.384614,219.33333333333334
2014-02-12 00:00:00,2.08,15.151514999999998,218.0
2014-02-12 03:00:00,2.07,15.151514999999998,216.66666666666666
2014-02-12 06:00:00,2.07,15.151514999999998,216.0
2014-02-12 09:00:00,2.0733333333333337,15.076134333333334,215.66666666666666
2014-02-12 12:00:00,2.1266666666666665,14.634838,216.33333333333334
2014-02-12 15:00:00,2.3000000000000003,14.423739333333332,216.0
2014-02-12 18:00:00,2.28,14.285714,216.0
2014-02-12 21:00:00,2.263333333333333,14.151576,215.0
2014-02-13 00:00:00,2.1599999333333333,14.084507,215.0
2014-02-13 03:00:00,1.9433333000000002,14.084507,215.33333333333334
2014-02-13 06:00:00,1.7533332999999998,13.762048666666667,216.0
2014-02-13 09:00:00,1.66,13.575218999999999,216.0
2014-02-13 12:00:00,1.6233333333333333,13.513514,216.0
2014-02-13 15:00:00,1.6133333333333335,13.513514,216.0
2014-02-13 18:00:00,1.5833332333333334,13.393393333333334,217.0
2014-02-13 21:00:00,1.5333333333333332,13.333333000000001,217.0
2014-02-14 00:00:00,1.5,13.333333000000001,217.0
2014-02-14 03:00:00,1.4633332666666667,13.274853333333333,217.0
2014-02-14 06:00:00,1.42,13.043972666666667,216.0
2014-02-14 09:00:00,1.3966666666666665,12.820513,214.33333333333334
2014-02-14 12:00:00,1.4199999666666667,12.820513,213.66666666666666
2014-02-14 15:00:00,1.4699999333333331,12.820513,213.33333333333334
2014-02-14 18:00:00,1.4733333,12.820513,214.0
2014-02-14 21:00:00,1.4233333000000001,12.820513,214.0
2014-02-15 00:00:00,1.359999966666667,12.820513,213.0
2014-02-15 03:00:00,1.3199999333333332,12.658227000000002,212.33333333333334
